"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"75-84 years"	"75-84"	"Maine"	"23"	"Male"	"M"	18	36975	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Maryland"	"24"	"Male"	"M"	33	118562	27.834
	"2019"	"2019"	"75-84 years"	"75-84"	"Massachusetts"	"25"	"Male"	"M"	24	143158	16.765
	"2019"	"2019"	"75-84 years"	"75-84"	"Michigan"	"26"	"Female"	"F"	16	287964	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Michigan"	"26"	"Male"	"M"	85	226721	37.491
	"2019"	"2019"	"75-84 years"	"75-84"	"Minnesota"	"27"	"Female"	"F"	11	147354	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Minnesota"	"27"	"Male"	"M"	25	119359	20.945
	"2019"	"2019"	"75-84 years"	"75-84"	"Mississippi"	"28"	"Male"	"M"	28	61656	45.413
	"2019"	"2019"	"75-84 years"	"75-84"	"Missouri"	"29"	"Male"	"M"	61	139140	43.841
	"2019"	"2019"	"75-84 years"	"75-84"	"Montana"	"30"	"Male"	"M"	15	28191	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Nebraska"	"31"	"Male"	"M"	12	39930	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Nevada"	"32"	"Female"	"F"	12	77657	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Nevada"	"32"	"Male"	"M"	46	70136	65.587
	"2019"	"2019"	"75-84 years"	"75-84"	"New Hampshire"	"33"	"Male"	"M"	16	32184	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"New Jersey"	"34"	"Male"	"M"	30	185459	16.176
	"2019"	"2019"	"75-84 years"	"75-84"	"New Mexico"	"35"	"Male"	"M"	24	50741	47.299
	"2019"	"2019"	"75-84 years"	"75-84"	"New York"	"36"	"Female"	"F"	18	566795	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"New York"	"36"	"Male"	"M"	71	409428	17.341
	"2019"	"2019"	"75-84 years"	"75-84"	"North Carolina"	"37"	"Female"	"F"	16	292600	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"North Carolina"	"37"	"Male"	"M"	73	222592	32.795
	"2019"	"2019"	"75-84 years"	"75-84"	"Ohio"	"39"	"Female"	"F"	12	344102	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Ohio"	"39"	"Male"	"M"	105	256703	40.903
	"2019"	"2019"	"75-84 years"	"75-84"	"Oklahoma"	"40"	"Male"	"M"	35	84653	41.345
	"2019"	"2019"	"75-84 years"	"75-84"	"Oregon"	"41"	"Female"	"F"	11	117651	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Oregon"	"41"	"Male"	"M"	45	99293	45.320
	"2019"	"2019"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Female"	"F"	15	404042	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Male"	"M"	113	303115	37.280
	"2019"	"2019"	"75-84 years"	"75-84"	"South Carolina"	"45"	"Male"	"M"	57	122117	46.677
	"2019"	"2019"	"75-84 years"	"75-84"	"Tennessee"	"47"	"Female"	"F"	12	192054	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Tennessee"	"47"	"Male"	"M"	79	148174	53.316
	"2019"	"2019"	"75-84 years"	"75-84"	"Texas"	"48"	"Female"	"F"	22	608101	3.618
	"2019"	"2019"	"75-84 years"	"75-84"	"Texas"	"48"	"Male"	"M"	169	472641	35.757
	"2019"	"2019"	"75-84 years"	"75-84"	"Utah"	"49"	"Male"	"M"	21	49382	42.526
	"2019"	"2019"	"75-84 years"	"75-84"	"Virginia"	"51"	"Female"	"F"	14	226348	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Virginia"	"51"	"Male"	"M"	82	175782	46.649
	"2019"	"2019"	"75-84 years"	"75-84"	"Washington"	"53"	"Female"	"F"	11	185101	Unreliable
	"2019"	"2019"	"75-84 years"	"75-84"	"Washington"	"53"	"Male"	"M"	76	154520	49.185
	"2019"	"2019"	"75-84 years"	"75-84"	"West Virginia"	"54"	"Male"	"M"	20	48970	40.841
	"2019"	"2019"	"75-84 years"	"75-84"	"Wisconsin"	"55"	"Male"	"M"	44	131581	33.439
	"2019"	"2019"	"75-84 years"	"75-84"	"Wyoming"	"56"	"Male"	"M"	12	13013	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Alabama"	"01"	"Male"	"M"	20	31322	63.853
	"2019"	"2019"	"85+ years"	"85+"	"Arizona"	"04"	"Male"	"M"	55	60604	90.753
	"2019"	"2019"	"85+ years"	"85+"	"Arkansas"	"05"	"Male"	"M"	14	21558	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"California"	"06"	"Female"	"F"	26	469557	5.537
	"2019"	"2019"	"85+ years"	"85+"	"California"	"06"	"Male"	"M"	134	280289	47.808
	"2019"	"2019"	"85+ years"	"85+"	"Colorado"	"08"	"Male"	"M"	20	33349	59.972
	"2019"	"2019"	"85+ years"	"85+"	"Florida"	"12"	"Female"	"F"	17	347183	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Florida"	"12"	"Male"	"M"	144	234271	61.467
	"2019"	"2019"	"85+ years"	"85+"	"Georgia"	"13"	"Male"	"M"	32	51692	61.905
	"2019"	"2019"	"85+ years"	"85+"	"Illinois"	"17"	"Male"	"M"	34	91020	37.354
	"2019"	"2019"	"85+ years"	"85+"	"Indiana"	"18"	"Male"	"M"	27	44775	60.302
	"2019"	"2019"	"85+ years"	"85+"	"Iowa"	"19"	"Male"	"M"	13	26936	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Kansas"	"20"	"Male"	"M"	19	23217	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Kentucky"	"21"	"Male"	"M"	12	27922	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Louisiana"	"22"	"Male"	"M"	12	28686	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Maryland"	"24"	"Male"	"M"	21	41210	50.959
	"2019"	"2019"	"85+ years"	"85+"	"Michigan"	"26"	"Male"	"M"	30	74919	40.043
	"2019"	"2019"	"85+ years"	"85+"	"Minnesota"	"27"	"Male"	"M"	10	44007	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Missouri"	"29"	"Male"	"M"	26	46694	55.682
	"2019"	"2019"	"85+ years"	"85+"	"Montana"	"30"	"Male"	"M"	10	8865	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Nevada"	"32"	"Male"	"M"	19	18648	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"New Jersey"	"34"	"Male"	"M"	17	69285	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"New Mexico"	"35"	"Male"	"M"	15	16023	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"New York"	"36"	"Male"	"M"	38	158298	24.005
	"2019"	"2019"	"85+ years"	"85+"	"North Carolina"	"37"	"Male"	"M"	31	64768	47.863
	"2019"	"2019"	"85+ years"	"85+"	"Ohio"	"39"	"Male"	"M"	39	88738	43.950
	"2019"	"2019"	"85+ years"	"85+"	"Oklahoma"	"40"	"Male"	"M"	19	27233	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Oregon"	"41"	"Male"	"M"	31	31797	97.493
	"2019"	"2019"	"85+ years"	"85+"	"Pennsylvania"	"42"	"Male"	"M"	59	112827	52.292
	"2019"	"2019"	"85+ years"	"85+"	"South Carolina"	"45"	"Male"	"M"	16	32411	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Tennessee"	"47"	"Male"	"M"	20	41873	47.763
	"2019"	"2019"	"85+ years"	"85+"	"Texas"	"48"	"Female"	"F"	10	258904	Unreliable
	"2019"	"2019"	"85+ years"	"85+"	"Texas"	"48"	"Male"	"M"	72	149555	48.143
	"2019"	"2019"	"85+ years"	"85+"	"Virginia"	"51"	"Male"	"M"	26	54791	47.453
	"2019"	"2019"	"85+ years"	"85+"	"Washington"	"53"	"Male"	"M"	28	49510	56.554
	"2019"	"2019"	"85+ years"	"85+"	"Wisconsin"	"55"	"Male"	"M"	19	45296	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Arizona"	"04"	"Male"	"M"	12	477682	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"California"	"06"	"Female"	"F"	20	2429645	0.823
	"2020 "	"2020"	"5-14 years"	"5-14"	"California"	"06"	"Male"	"M"	34	2544259	1.336
	"2020 "	"2020"	"5-14 years"	"5-14"	"Colorado"	"08"	"Male"	"M"	13	361381	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Florida"	"12"	"Female"	"F"	16	1170930	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Florida"	"12"	"Male"	"M"	19	1219638	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Georgia"	"13"	"Female"	"F"	11	694860	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Georgia"	"13"	"Male"	"M"	13	719321	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Illinois"	"17"	"Male"	"M"	11	795005	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Indiana"	"18"	"Male"	"M"	13	449922	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Maryland"	"24"	"Male"	"M"	10	382840	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"New Mexico"	"35"	"Male"	"M"	10	137633	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"North Carolina"	"37"	"Male"	"M"	15	662210	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Ohio"	"39"	"Male"	"M"	22	735202	2.992
	"2020 "	"2020"	"5-14 years"	"5-14"	"Oklahoma"	"40"	"Male"	"M"	11	275863	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Pennsylvania"	"42"	"Male"	"M"	12	752482	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Texas"	"48"	"Female"	"F"	21	2061390	1.019
	"2020 "	"2020"	"5-14 years"	"5-14"	"Texas"	"48"	"Male"	"M"	39	2145003	1.818
	"2020 "	"2020"	"5-14 years"	"5-14"	"Virginia"	"51"	"Male"	"M"	15	535003	Unreliable
	"2020 "	"2020"	"5-14 years"	"5-14"	"Washington"	"53"	"Male"	"M"	12	482459	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Alabama"	"01"	"Female"	"F"	23	314320	7.317
	"2020 "	"2020"	"15-24 years"	"15-24"	"Alabama"	"01"	"Male"	"M"	73	319071	22.879
	"2020 "	"2020"	"15-24 years"	"15-24"	"Alaska"	"02"	"Male"	"M"	38	52559	72.300
	"2020 "	"2020"	"15-24 years"	"15-24"	"Arizona"	"04"	"Female"	"F"	39	479710	8.130
	"2020 "	"2020"	"15-24 years"	"15-24"	"Arizona"	"04"	"Male"	"M"	148	506562	29.217
	"2020 "	"2020"	"15-24 years"	"15-24"	"Arkansas"	"05"	"Female"	"F"	12	195200	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Arkansas"	"05"	"Male"	"M"	66	203184	32.483
	"2020 "	"2020"	"15-24 years"	"15-24"	"California"	"06"	"Female"	"F"	118	2495067	4.729
	"2020 "	"2020"	"15-24 years"	"15-24"	"California"	"06"	"Male"	"M"	355	2616386	13.568
	"2020 "	"2020"	"15-24 years"	"15-24"	"Colorado"	"08"	"Female"	"F"	43	359301	11.968
	"2020 "	"2020"	"15-24 years"	"15-24"	"Colorado"	"08"	"Male"	"M"	154	387354	39.757
	"2020 "	"2020"	"15-24 years"	"15-24"	"Connecticut"	"09"	"Male"	"M"	23	241500	9.524
	"2020 "	"2020"	"15-24 years"	"15-24"	"Delaware"	"10"	"Male"	"M"	11	59495	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Florida"	"12"	"Female"	"F"	58	1208262	4.800
	"2020 "	"2020"	"15-24 years"	"15-24"	"Florida"	"12"	"Male"	"M"	256	1258530	20.341
	"2020 "	"2020"	"15-24 years"	"15-24"	"Georgia"	"13"	"Female"	"F"	36	717852	5.015
	"2020 "	"2020"	"15-24 years"	"15-24"	"Georgia"	"13"	"Male"	"M"	192	740258	25.937
	"2020 "	"2020"	"15-24 years"	"15-24"	"Hawaii"	"15"	"Male"	"M"	15	86752	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Idaho"	"16"	"Female"	"F"	13	119578	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Idaho"	"16"	"Male"	"M"	52	127535	40.773
	"2020 "	"2020"	"15-24 years"	"15-24"	"Illinois"	"17"	"Female"	"F"	48	800042	6.000
	"2020 "	"2020"	"15-24 years"	"15-24"	"Illinois"	"17"	"Male"	"M"	150	830554	18.060
	"2020 "	"2020"	"15-24 years"	"15-24"	"Indiana"	"18"	"Female"	"F"	25	452441	5.526
	"2020 "	"2020"	"15-24 years"	"15-24"	"Indiana"	"18"	"Male"	"M"	124	474572	26.129
	"2020 "	"2020"	"15-24 years"	"15-24"	"Iowa"	"19"	"Female"	"F"	10	212965	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Iowa"	"19"	"Male"	"M"	64	224866	28.461
	"2020 "	"2020"	"15-24 years"	"15-24"	"Kansas"	"20"	"Female"	"F"	12	197593	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Kansas"	"20"	"Male"	"M"	82	213476	38.412
	"2020 "	"2020"	"15-24 years"	"15-24"	"Kentucky"	"21"	"Female"	"F"	14	283489	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Kentucky"	"21"	"Male"	"M"	88	299872	29.346
	"2020 "	"2020"	"15-24 years"	"15-24"	"Louisiana"	"22"	"Female"	"F"	15	292355	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Louisiana"	"22"	"Male"	"M"	60	302889	19.809
	"2020 "	"2020"	"15-24 years"	"15-24"	"Maine"	"23"	"Male"	"M"	24	77943	30.792
	"2020 "	"2020"	"15-24 years"	"15-24"	"Maryland"	"24"	"Female"	"F"	15	368355	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Maryland"	"24"	"Male"	"M"	47	377992	12.434
	"2020 "	"2020"	"15-24 years"	"15-24"	"Massachusetts"	"25"	"Female"	"F"	21	465304	4.513
	"2020 "	"2020"	"15-24 years"	"15-24"	"Massachusetts"	"25"	"Male"	"M"	49	461042	10.628
	"2020 "	"2020"	"15-24 years"	"15-24"	"Michigan"	"26"	"Female"	"F"	40	639936	6.251
	"2020 "	"2020"	"15-24 years"	"15-24"	"Michigan"	"26"	"Male"	"M"	150	665754	22.531
	"2020 "	"2020"	"15-24 years"	"15-24"	"Minnesota"	"27"	"Female"	"F"	23	352920	6.517
	"2020 "	"2020"	"15-24 years"	"15-24"	"Minnesota"	"27"	"Male"	"M"	75	363046	20.659
	"2020 "	"2020"	"15-24 years"	"15-24"	"Mississippi"	"28"	"Male"	"M"	43	203511	21.129
	"2020 "	"2020"	"15-24 years"	"15-24"	"Missouri"	"29"	"Female"	"F"	37	388084	9.534
	"2020 "	"2020"	"15-24 years"	"15-24"	"Missouri"	"29"	"Male"	"M"	120	404636	29.656
	"2020 "	"2020"	"15-24 years"	"15-24"	"Montana"	"30"	"Male"	"M"	38	71629	53.051
	"2020 "	"2020"	"15-24 years"	"15-24"	"Nebraska"	"31"	"Male"	"M"	34	137049	24.809
	"2020 "	"2020"	"15-24 years"	"15-24"	"Nevada"	"32"	"Female"	"F"	15	180236	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Nevada"	"32"	"Male"	"M"	57	189650	30.055
	"2020 "	"2020"	"15-24 years"	"15-24"	"New Hampshire"	"33"	"Male"	"M"	23	86575	26.567
	"2020 "	"2020"	"15-24 years"	"15-24"	"New Jersey"	"34"	"Female"	"F"	14	530742	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"New Jersey"	"34"	"Male"	"M"	61	553492	11.021
	"2020 "	"2020"	"15-24 years"	"15-24"	"New Mexico"	"35"	"Female"	"F"	20	135452	14.765
	"2020 "	"2020"	"15-24 years"	"15-24"	"New Mexico"	"35"	"Male"	"M"	61	144161	42.314
	"2020 "	"2020"	"15-24 years"	"15-24"	"New York"	"36"	"Female"	"F"	36	1189955	3.025
	"2020 "	"2020"	"15-24 years"	"15-24"	"New York"	"36"	"Male"	"M"	130	1207297	10.768
	"2020 "	"2020"	"15-24 years"	"15-24"	"North Carolina"	"37"	"Female"	"F"	40	680419	5.879
	"2020 "	"2020"	"15-24 years"	"15-24"	"North Carolina"	"37"	"Male"	"M"	153	715770	21.376
	"2020 "	"2020"	"15-24 years"	"15-24"	"North Dakota"	"38"	"Male"	"M"	15	58031	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Ohio"	"39"	"Female"	"F"	55	732290	7.511
	"2020 "	"2020"	"15-24 years"	"15-24"	"Ohio"	"39"	"Male"	"M"	166	761044	21.812
	"2020 "	"2020"	"15-24 years"	"15-24"	"Oklahoma"	"40"	"Female"	"F"	27	261931	10.308
	"2020 "	"2020"	"15-24 years"	"15-24"	"Oklahoma"	"40"	"Male"	"M"	103	279989	36.787
	"2020 "	"2020"	"15-24 years"	"15-24"	"Oregon"	"41"	"Female"	"F"	15	248800	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Oregon"	"41"	"Male"	"M"	79	259605	30.431
	"2020 "	"2020"	"15-24 years"	"15-24"	"Pennsylvania"	"42"	"Female"	"F"	28	778372	3.597
	"2020 "	"2020"	"15-24 years"	"15-24"	"Pennsylvania"	"42"	"Male"	"M"	152	804759	18.888
	"2020 "	"2020"	"15-24 years"	"15-24"	"South Carolina"	"45"	"Female"	"F"	20	321594	6.219
	"2020 "	"2020"	"15-24 years"	"15-24"	"South Carolina"	"45"	"Male"	"M"	115	337648	34.059
	"2020 "	"2020"	"15-24 years"	"15-24"	"South Dakota"	"46"	"Male"	"M"	29	61248	47.348
	"2020 "	"2020"	"15-24 years"	"15-24"	"Tennessee"	"47"	"Female"	"F"	23	429169	5.359
	"2020 "	"2020"	"15-24 years"	"15-24"	"Tennessee"	"47"	"Male"	"M"	111	440854	25.178
	"2020 "	"2020"	"15-24 years"	"15-24"	"Texas"	"48"	"Female"	"F"	127	2000576	6.348
	"2020 "	"2020"	"15-24 years"	"15-24"	"Texas"	"48"	"Male"	"M"	529	2097812	25.217
	"2020 "	"2020"	"15-24 years"	"15-24"	"Utah"	"49"	"Female"	"F"	21	257830	8.145
	"2020 "	"2020"	"15-24 years"	"15-24"	"Utah"	"49"	"Male"	"M"	95	269189	35.291
	"2020 "	"2020"	"15-24 years"	"15-24"	"Vermont"	"50"	"Male"	"M"	13	43852	Unreliable
	"2020 "	"2020"	"15-24 years"	"15-24"	"Virginia"	"51"	"Female"	"F"	33	543122	6.076
	"2020 "	"2020"	"15-24 years"	"15-24"	"Virginia"	"51"	"Male"	"M"	154	573996	26.829
	"2020 "	"2020"	"15-24 years"	"15-24"	"Washington"	"53"	"Female"	"F"	31	450206	6.886
	"2020 "	"2020"	"15-24 years"	"15-24"	"Washington"	"53"	"Male"	"M"	123	481095	25.567
	"2020 "	"2020"	"15-24 years"	"15-24"	"West Virginia"	"54"	"Male"	"M"	33	111506	29.595
	"2020 "	"2020"	"15-24 years"	"15-24"	"Wisconsin"	"55"	"Female"	"F"	23	376509	6.109
	"2020 "	"2020"	"15-24 years"	"15-24"	"Wisconsin"	"55"	"Male"	"M"	99	390312	25.364
	"2020 "	"2020"	"15-24 years"	"15-24"	"Wyoming"	"56"	"Male"	"M"	18	39558	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Alabama"	"01"	"Female"	"F"	20	328597	6.086
	"2020 "	"2020"	"25-34 years"	"25-34"	"Alabama"	"01"	"Male"	"M"	139	321949	43.175
	"2020 "	"2020"	"25-34 years"	"25-34"	"Alaska"	"02"	"Female"	"F"	15	54341	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Alaska"	"02"	"Male"	"M"	40	61967	64.550
	"2020 "	"2020"	"25-34 years"	"25-34"	"Arizona"	"04"	"Female"	"F"	53	495823	10.689
	"2020 "	"2020"	"25-34 years"	"25-34"	"Arizona"	"04"	"Male"	"M"	197	535007	36.822
	"2020 "	"2020"	"25-34 years"	"25-34"	"Arkansas"	"05"	"Female"	"F"	16	198362	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Arkansas"	"05"	"Male"	"M"	103	200511	51.369
	"2020 "	"2020"	"25-34 years"	"25-34"	"California"	"06"	"Female"	"F"	159	2907953	5.468
	"2020 "	"2020"	"25-34 years"	"25-34"	"California"	"06"	"Male"	"M"	633	3109104	20.360
	"2020 "	"2020"	"25-34 years"	"25-34"	"Colorado"	"08"	"Female"	"F"	49	439756	11.143
	"2020 "	"2020"	"25-34 years"	"25-34"	"Colorado"	"08"	"Male"	"M"	220	484254	45.431
	"2020 "	"2020"	"25-34 years"	"25-34"	"Connecticut"	"09"	"Male"	"M"	40	229383	17.438
	"2020 "	"2020"	"25-34 years"	"25-34"	"Delaware"	"10"	"Male"	"M"	23	64883	35.448
	"2020 "	"2020"	"25-34 years"	"25-34"	"Florida"	"12"	"Female"	"F"	112	1383784	8.094
	"2020 "	"2020"	"25-34 years"	"25-34"	"Florida"	"12"	"Male"	"M"	363	1434687	25.302
	"2020 "	"2020"	"25-34 years"	"25-34"	"Georgia"	"13"	"Female"	"F"	51	757642	6.731
	"2020 "	"2020"	"25-34 years"	"25-34"	"Georgia"	"13"	"Male"	"M"	235	748717	31.387
	"2020 "	"2020"	"25-34 years"	"25-34"	"Hawaii"	"15"	"Male"	"M"	21	102785	20.431
	"2020 "	"2020"	"25-34 years"	"25-34"	"Idaho"	"16"	"Female"	"F"	19	117933	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Idaho"	"16"	"Male"	"M"	63	123645	50.952
	"2020 "	"2020"	"25-34 years"	"25-34"	"Illinois"	"17"	"Female"	"F"	47	859223	5.470
	"2020 "	"2020"	"25-34 years"	"25-34"	"Illinois"	"17"	"Male"	"M"	199	882061	22.561
	"2020 "	"2020"	"25-34 years"	"25-34"	"Indiana"	"18"	"Female"	"F"	43	443056	9.705
	"2020 "	"2020"	"25-34 years"	"25-34"	"Indiana"	"18"	"Male"	"M"	160	454268	35.221
	"2020 "	"2020"	"25-34 years"	"25-34"	"Iowa"	"19"	"Female"	"F"	16	193457	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Iowa"	"19"	"Male"	"M"	87	205339	42.369
	"2020 "	"2020"	"25-34 years"	"25-34"	"Kansas"	"20"	"Female"	"F"	23	184418	12.472
	"2020 "	"2020"	"25-34 years"	"25-34"	"Kansas"	"20"	"Male"	"M"	92	197110	46.674
	"2020 "	"2020"	"25-34 years"	"25-34"	"Kentucky"	"21"	"Female"	"F"	17	289420	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Kentucky"	"21"	"Male"	"M"	125	301683	41.434
	"2020 "	"2020"	"25-34 years"	"25-34"	"Louisiana"	"22"	"Female"	"F"	20	324487	6.164
	"2020 "	"2020"	"25-34 years"	"25-34"	"Louisiana"	"22"	"Male"	"M"	108	324516	33.280
	"2020 "	"2020"	"25-34 years"	"25-34"	"Maine"	"23"	"Male"	"M"	29	82891	34.986
	"2020 "	"2020"	"25-34 years"	"25-34"	"Maryland"	"24"	"Female"	"F"	18	413704	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Maryland"	"24"	"Male"	"M"	92	412497	22.303
	"2020 "	"2020"	"25-34 years"	"25-34"	"Massachusetts"	"25"	"Female"	"F"	26	494172	5.261
	"2020 "	"2020"	"25-34 years"	"25-34"	"Massachusetts"	"25"	"Male"	"M"	74	502465	14.727
	"2020 "	"2020"	"25-34 years"	"25-34"	"Michigan"	"26"	"Female"	"F"	53	645270	8.214
	"2020 "	"2020"	"25-34 years"	"25-34"	"Michigan"	"26"	"Male"	"M"	187	672532	27.805
	"2020 "	"2020"	"25-34 years"	"25-34"	"Minnesota"	"27"	"Female"	"F"	28	370253	7.562
	"2020 "	"2020"	"25-34 years"	"25-34"	"Minnesota"	"27"	"Male"	"M"	114	390144	29.220
	"2020 "	"2020"	"25-34 years"	"25-34"	"Mississippi"	"28"	"Female"	"F"	17	196204	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Mississippi"	"28"	"Male"	"M"	76	193443	39.288
	"2020 "	"2020"	"25-34 years"	"25-34"	"Missouri"	"29"	"Female"	"F"	37	409527	9.035
	"2020 "	"2020"	"25-34 years"	"25-34"	"Missouri"	"29"	"Male"	"M"	179	414580	43.176
	"2020 "	"2020"	"25-34 years"	"25-34"	"Montana"	"30"	"Female"	"F"	10	68071	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Montana"	"30"	"Male"	"M"	41	72546	56.516
	"2020 "	"2020"	"25-34 years"	"25-34"	"Nebraska"	"31"	"Male"	"M"	52	131086	39.669
	"2020 "	"2020"	"25-34 years"	"25-34"	"Nevada"	"32"	"Female"	"F"	17	225794	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Nevada"	"32"	"Male"	"M"	71	236316	30.045
	"2020 "	"2020"	"25-34 years"	"25-34"	"New Hampshire"	"33"	"Male"	"M"	36	91036	39.545
	"2020 "	"2020"	"25-34 years"	"25-34"	"New Jersey"	"34"	"Female"	"F"	20	567210	3.526
	"2020 "	"2020"	"25-34 years"	"25-34"	"New Jersey"	"34"	"Male"	"M"	94	587336	16.004
	"2020 "	"2020"	"25-34 years"	"25-34"	"New Mexico"	"35"	"Female"	"F"	17	137223	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"New Mexico"	"35"	"Male"	"M"	89	147806	60.214
	"2020 "	"2020"	"25-34 years"	"25-34"	"New York"	"36"	"Female"	"F"	60	1415927	4.238
	"2020 "	"2020"	"25-34 years"	"25-34"	"New York"	"36"	"Male"	"M"	218	1421621	15.335
	"2020 "	"2020"	"25-34 years"	"25-34"	"North Carolina"	"37"	"Female"	"F"	49	720327	6.802
	"2020 "	"2020"	"25-34 years"	"25-34"	"North Carolina"	"37"	"Male"	"M"	213	716498	29.728
	"2020 "	"2020"	"25-34 years"	"25-34"	"North Dakota"	"38"	"Male"	"M"	27	61042	44.232
	"2020 "	"2020"	"25-34 years"	"25-34"	"Ohio"	"39"	"Female"	"F"	48	771973	6.218
	"2020 "	"2020"	"25-34 years"	"25-34"	"Ohio"	"39"	"Male"	"M"	254	789835	32.159
	"2020 "	"2020"	"25-34 years"	"25-34"	"Oklahoma"	"40"	"Female"	"F"	35	267409	13.089
	"2020 "	"2020"	"25-34 years"	"25-34"	"Oklahoma"	"40"	"Male"	"M"	126	277627	45.385
	"2020 "	"2020"	"25-34 years"	"25-34"	"Oregon"	"41"	"Female"	"F"	17	298112	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"Oregon"	"41"	"Male"	"M"	122	310107	39.341
	"2020 "	"2020"	"25-34 years"	"25-34"	"Pennsylvania"	"42"	"Female"	"F"	55	835796	6.581
	"2020 "	"2020"	"25-34 years"	"25-34"	"Pennsylvania"	"42"	"Male"	"M"	240	871255	27.546
	"2020 "	"2020"	"25-34 years"	"25-34"	"Rhode Island"	"44"	"Male"	"M"	17	76055	Unreliable
	"2020 "	"2020"	"25-34 years"	"25-34"	"South Carolina"	"45"	"Female"	"F"	22	349803	6.289
